N_intento	Edad	Género	Movimientos
6	11	M	3,256,14,612
6	11	M	23,56,14,588
6	11	M	123,56,4,1045
6	11	M	123,456,,701
6	11	M	23,1456,,1215
6	11	M	3,1456,2,1012
6	11	M	3,1456,2,671
6	11	M	3,456,12,1651
6	11	M	,3456,12,1299
6	11	M	1,3456,2,616
6	11	M	1,23456,,860
6	11	M	,123456,,897
1	40	F	123456,,,116
1	40	F	123456,,,95
1	40	F	123456,,,112
1	40	F	23456,1,,1719
1	40	F	3456,1,2,6821
1	40	F	3456,1,2,2462
1	40	F	3456,1,2,113
1	40	F	3456,1,2,4911
1	40	F	3456,1,2,1216
1	40	F	3456,1,2,1111
1	40	F	13456,,2,1264
1	40	F	3456,,12,1158
1	40	F	456,3,12,1646
1	40	F	456,3,12,1292
1	40	F	1456,3,2,2482
1	40	F	1456,23,,962
1	40	F	456,123,,1736
1	40	F	56,123,4,2549
1	40	F	56,23,14,5689
1	40	F	256,3,14,2647
1	40	F	1256,3,4,1097
1	40	F	1256,,34,1267
1	40	F	1256,,34,95
1	40	F	256,,134,1327
1	40	F	56,2,134,1517
1	40	F	156,2,34,3273
1	40	F	156,2,34,649
1	40	F	156,,234,1266
1	40	F	56,,1234,1528
1	40	F	6,5,1234,1105
1	40	F	16,5,234,1873
1	40	F	16,25,34,987
1	40	F	6,125,34,1296
1	40	F	36,125,4,5743
1	40	F	36,25,14,1280
1	40	F	236,5,14,1221
1	40	F	1236,5,4,2296
1	40	F	1236,45,,987
1	40	F	1236,45,,4711
1	40	F	236,45,1,1201
1	40	F	36,245,1,1144
1	40	F	36,1245,,1532
1	40	F	6,1245,3,1721
1	40	F	6,1245,3,1314
1	40	F	6,1245,3,1183
1	40	F	6,245,13,1184
1	40	F	26,45,13,1904
1	40	F	126,45,3,1237
1	40	F	126,345,,870
1	40	F	26,1345,,2136
1	40	F	26,1345,,1405
1	40	F	26,345,1,1152
1	40	F	6,2345,1,1103
1	40	F	6,12345,,1330
1	40	F	,12345,6,1319
1	40	F	,2345,16,6008
1	40	F	2,345,16,907
1	40	F	2,1345,6,2287
1	40	F	,1345,26,1456
1	40	F	,345,126,1101
1	40	F	3,45,126,1336
1	40	F	3,145,26,1000
1	40	F	23,145,6,1168
1	40	F	123,45,6,1094
1	40	F	123,45,6,1141
1	40	F	123,5,46,945
1	40	F	23,5,146,1533
1	40	F	3,25,146,3013
1	40	F	3,125,46,1089
1	40	F	,125,346,1480
1	40	F	3,125,46,2390
1	40	F	13,25,46,1279
1	40	F	13,5,246,1271
1	40	F	3,5,1246,3996
1	40	F	3,15,246,3118
1	40	F	23,15,46,1480
1	40	F	123,5,46,938
1	40	F	123,45,6,5992
1	40	F	23,45,16,2414
1	40	F	3,245,16,1153
1	40	F	3,1245,6,2095
1	40	F	,1245,36,1159
1	40	F	,245,136,1560
1	40	F	1,245,36,1120
1	40	F	1,45,236,1277
1	40	F	,45,1236,1114
1	40	F	4,5,1236,1086
1	40	F	4,15,236,2397
1	40	F	24,15,36,1400
1	40	F	124,5,36,1311
1	40	F	124,35,6,1439
1	40	F	24,135,6,1186
1	40	F	4,135,26,3495
1	40	F	14,35,26,938
1	40	F	4,35,126,1719
1	40	F	34,5,126,1054
1	40	F	34,15,26,1110
1	40	F	234,15,6,959
1	40	F	1234,5,6,1031
1	40	F	1234,,56,1123
1	40	F	234,1,56,2061
1	40	F	34,1,256,2192
1	40	F	34,,1256,895
1	40	F	4,3,1256,1028
1	40	F	14,3,256,1456
1	40	F	14,23,56,783
1	40	F	4,123,56,771
1	40	F	,123,456,1015
1	40	F	1,23,456,2977
1	40	F	1,3,2456,1544
1	40	F	,3,12456,1855
1	40	F	,13,2456,814
1	40	F	2,13,456,1550
1	40	F	12,3,456,936
1	40	F	12,,3456,1176
1	40	F	2,1,3456,1199
1	40	F	,1,23456,1192
2	40	F	123456,,,1640
1	20	F	23456,1,,14906
1	20	F	23456,1,,889
1	20	F	23456,1,,1518
1	20	F	3456,1,2,1599
1	20	F	3456,1,2,1641
1	20	F	3456,1,2,1065
1	20	F	3456,,12,884
1	20	F	456,3,12,703
1	20	F	456,3,12,356
1	20	F	456,13,2,1012
1	20	F	456,13,2,1187
1	20	F	1456,3,2,809
1	20	F	1456,3,2,816
1	20	F	1456,3,2,1293
1	20	F	1456,3,2,2293
1	20	F	1456,3,2,1024
2	20	F	23456,,1,1611
2	20	F	23456,,1,2141
2	20	F	3456,2,1,1008
2	20	F	3456,2,1,4830
2	20	F	3456,12,,1114
2	20	F	456,12,3,945
2	20	F	456,12,3,2113
2	20	F	456,12,3,392
2	20	F	456,2,13,908
2	20	F	456,2,13,1182
2	20	F	2456,,13,738
2	20	F	2456,1,3,1012
2	20	F	2456,1,3,725
2	20	F	2456,1,3,682
2	20	F	456,1,23,911
2	20	F	456,1,23,915
2	20	F	456,,123,877
2	20	F	56,4,123,730
2	20	F	56,4,123,632
2	20	F	56,14,23,2326
2	20	F	256,14,3,689
2	20	F	256,14,3,1099
2	20	F	56,14,23,1301
2	20	F	256,14,3,638
2	20	F	256,4,13,721
2	20	F	256,4,13,654
2	20	F	1256,4,3,882
2	20	F	1256,34,,655
2	20	F	256,34,1,804
2	20	F	256,134,,816
2	20	F	56,134,2,952
2	20	F	56,134,2,898
2	20	F	56,134,2,890
2	20	F	156,34,2,580
2	20	F	156,34,2,642
2	20	F	156,34,2,2474
2	20	F	156,234,,592
2	20	F	56,1234,,926
2	20	F	6,1234,5,714
2	20	F	6,234,15,917
2	20	F	6,234,15,742
2	20	F	6,234,15,902
2	20	F	6,234,15,533
2	20	F	26,34,15,752
2	20	F	26,34,15,755
2	20	F	26,34,15,771
2	20	F	26,134,5,827
2	20	F	6,134,25,2637
2	20	F	6,134,25,797
2	20	F	26,134,5,1054
2	20	F	26,34,15,674
2	20	F	26,34,15,706
2	20	F	6,234,15,752
2	20	F	6,234,15,685
2	20	F	16,234,5,652
2	20	F	16,234,5,693
2	20	F	6,1234,5,909
2	20	F	6,234,15,1117
2	20	F	6,234,15,607
2	20	F	26,34,15,587
2	20	F	26,34,15,674
2	20	F	26,34,15,533
2	20	F	26,134,5,530
2	20	F	6,134,25,551
1	5	M	23456,,1,3272
1	5	M	3456,2,1,2081
1	5	M	3456,12,,1750
1	5	M	456,12,3,2329
1	5	M	1456,2,3,2335
1	5	M	1456,,23,1444
1	5	M	456,,123,2265
1	5	M	56,4,123,2067
1	5	M	156,4,23,2506
1	5	M	156,4,23,2294
1	5	M	156,24,3,2083
1	5	M	56,24,13,2366
1	5	M	256,4,13,2285
1	5	M	1256,4,3,2769
1	5	M	1256,34,,2421
1	5	M	256,134,,1599
1	5	M	256,134,,2126
1	5	M	56,134,2,2201
1	5	M	56,34,12,2209
1	5	M	56,134,2,3057
1	5	M	256,134,,2952
1	5	M	1256,34,,2152
1	5	M	1256,34,,1910
1	5	M	1256,4,3,1693
1	5	M	256,14,3,1698
1	5	M	56,14,23,2677
1	5	M	56,4,123,1828
1	5	M	456,,123,4767
1	5	M	456,1,23,1883
1	5	M	2456,1,3,1812
1	5	M	12456,,3,1888
1	5	M	12456,,3,1600
1	5	M	2456,,13,1778
1	5	M	456,2,13,1905
1	5	M	456,12,3,1573
1	5	M	3456,12,,1594
1	5	M	456,12,3,2095
1	5	M	1456,2,3,1493
1	5	M	1456,,23,1409
1	5	M	456,,123,1516
1	5	M	456,,123,1932
1	5	M	56,4,123,1270
1	5	M	156,4,23,1834
1	5	M	156,4,23,2154
1	5	M	156,24,3,1707
1	5	M	56,24,13,1444
1	5	M	256,4,13,1565
1	5	M	256,4,13,1452
1	5	M	256,14,3,1225
1	5	M	56,14,23,977
1	5	M	56,4,123,1021
1	5	M	456,,123,1433
1	5	M	1456,,23,1822
1	5	M	1456,2,3,1105
1	5	M	456,12,3,1246
1	5	M	1456,2,3,1075
1	5	M	1456,2,3,1422
1	5	M	1456,,23,1149
1	5	M	456,,123,1156
1	5	M	56,4,123,1338
1	5	M	156,24,3,1138
1	5	M	56,24,13,1064
1	5	M	56,24,13,3244
1	5	M	56,24,13,1445
1	5	M	56,24,13,1111
1	5	M	56,24,13,2155
1	5	M	56,24,13,1310
1	5	M	256,4,13,1707
1	5	M	256,4,13,1892
1	5	M	256,4,13,815
1	5	M	256,14,3,910
1	5	M	56,14,23,980
1	5	M	56,14,23,735
1	5	M	56,14,23,240
1	5	M	56,14,23,198
1	5	M	256,14,3,1581
1	5	M	256,14,3,475
1	5	M	256,4,13,1148
1	5	M	56,24,13,744
1	5	M	56,124,3,1120
1	5	M	356,124,,1464
1	5	M	356,124,,205
1	5	M	356,24,1,851
1	5	M	2356,4,1,1191
1	5	M	12356,4,,1361
1	5	M	12356,4,,1409
1	5	M	12356,,4,1870
1	5	M	2356,,14,1623
1	5	M	356,2,14,2166
1	5	M	356,2,14,396
1	5	M	2356,,14,1139
1	5	M	356,2,14,827
1	5	M	356,2,14,1516
1	5	M	356,2,14,191
1	5	M	356,12,4,1141
1	5	M	56,12,34,1296
1	5	M	156,2,34,905
1	5	M	156,,234,1468
1	5	M	56,,1234,1125
1	5	M	6,5,1234,1650
1	5	M	16,5,234,3365
1	5	M	16,25,34,3095
1	5	M	16,5,234,1310
1	5	M	6,5,1234,1271
1	5	M	56,,1234,1175
1	5	M	6,5,1234,992
1	5	M	16,5,234,1259
1	5	M	16,25,34,2002
1	5	M	6,125,34,1230
1	5	M	36,125,4,2180
1	5	M	36,125,4,1876
1	5	M	136,25,4,1531
1	5	M	136,5,24,1303
1	5	M	36,5,124,1337
1	5	M	6,35,124,887
1	5	M	16,35,24,1967
1	5	M	16,235,4,1407
1	5	M	6,1235,4,991
1	5	M	46,1235,,2337
1	5	M	46,235,1,1231
1	5	M	246,35,1,1444
1	5	M	246,35,1,1479
1	5	M	1246,35,,1579
1	5	M	1246,35,,1601
1	5	M	1246,5,3,1587
1	5	M	1246,5,3,1687
1	5	M	246,15,3,965
1	5	M	46,15,23,1269
1	5	M	46,5,123,1329
1	5	M	6,45,123,1098
1	5	M	6,145,23,2203
1	5	M	26,145,3,1494
1	5	M	126,45,3,1134
1	5	M	126,345,,1396
1	5	M	26,1345,,2818
1	5	M	6,1345,2,1735
1	5	M	6,1345,2,233
1	5	M	6,345,12,1019
1	5	M	16,345,2,1715
1	5	M	16,2345,,1530
1	5	M	6,12345,,1168
1	5	M	,12345,6,1376
1	5	M	1,2345,6,1757
1	5	M	1,345,26,1290
1	5	M	1,345,26,2207
1	5	M	1,345,26,1989
1	5	M	,345,126,1423
1	5	M	3,45,126,1224
1	5	M	3,45,126,837
1	5	M	3,45,126,311
1	5	M	3,145,26,1170
1	5	M	23,145,6,1728
1	5	M	123,45,6,1233
1	5	M	123,5,46,1147
1	5	M	123,5,46,1063
1	5	M	23,5,146,1221
1	5	M	3,25,146,880
1	5	M	3,25,146,1019
1	5	M	3,125,46,978
1	5	M	,125,346,1230
1	5	M	3,125,46,1713
1	5	M	13,25,46,1459
1	5	M	13,5,246,893
1	5	M	3,5,1246,1163
1	5	M	3,5,1246,12493
1	35	M	123456,,,79
1	35	M	23456,1,,1610
1	35	M	23456,1,,1245
1	35	M	23456,1,,1459
1	35	M	23456,,1,1875
1	35	M	3456,2,1,1425
1	35	M	3456,2,1,1502
1	35	M	3456,2,1,1734
1	35	M	3456,2,1,1137
1	35	M	3456,12,,2546
1	35	M	456,12,3,1490
1	35	M	1456,2,3,1607
1	35	M	1456,,23,1426
1	35	M	456,,123,1702
1	35	M	56,4,123,1564
1	35	M	56,14,23,2161
1	35	M	56,14,23,1608
1	35	M	256,14,3,1963
1	35	M	256,4,13,1213
1	35	M	56,24,13,1089
1	35	M	56,24,13,1449
1	35	M	56,124,3,2772
1	35	M	56,124,3,395
1	35	M	356,124,,2087
1	35	M	356,124,,241
3	35	M	123456,,,111
3	35	M	23456,,1,2400
3	35	M	3456,2,1,1353
3	35	M	3456,12,,1085
3	35	M	456,12,3,1566
3	35	M	1456,2,3,1031
3	35	M	1456,,23,1203
3	35	M	456,,123,1564
3	35	M	56,4,123,2068
3	35	M	56,4,123,178
3	35	M	156,4,23,3754
3	35	M	156,24,3,1927
3	35	M	56,124,3,1970
3	35	M	356,124,,3098
3	35	M	1356,24,,1572
3	35	M	1356,4,2,2750
3	35	M	1356,4,2,2085
3	35	M	356,4,12,2957
3	35	M	56,34,12,3213
3	35	M	156,34,2,4006
3	35	M	156,234,,2108
3	35	M	56,1234,,2663
3	35	M	6,1234,5,3200
3	35	M	16,234,5,8097
3	35	M	16,34,25,2673
3	35	M	6,34,125,2701
3	35	M	36,4,125,2326
3	35	M	136,4,25,2368
3	35	M	136,4,25,2065
3	35	M	136,24,5,1608
3	35	M	36,24,15,4365
3	35	M	236,4,15,1913
3	35	M	1236,4,5,3796
3	35	M	1236,,45,2010
3	35	M	236,1,45,1564
3	35	M	36,1,245,2576
3	35	M	36,,1245,2479
3	35	M	6,3,1245,1731
3	35	M	16,3,245,5584
3	35	M	16,23,45,1545
3	35	M	6,123,45,3197
3	35	M	6,123,45,905
3	35	M	46,123,5,1698
3	35	M	46,23,15,1527
3	35	M	246,3,15,3034
3	35	M	1246,3,5,1881
3	35	M	1246,,35,1594
3	35	M	1246,,35,744
3	35	M	246,,135,2519
3	35	M	46,2,135,1700
3	35	M	46,12,35,1648
3	35	M	346,12,5,2757
4	35	M	23456,,1,2507
4	35	M	3456,2,1,1912
4	35	M	3456,12,,1660
4	35	M	456,12,3,2662
4	35	M	456,2,13,3229
4	35	M	2456,,13,1715
4	35	M	2456,1,3,4589
4	35	M	456,1,23,2743
4	35	M	456,,123,1522
4	35	M	56,4,123,1760
4	35	M	156,4,23,3047
4	35	M	156,24,3,2160
4	35	M	56,24,13,1619
4	35	M	56,24,13,2715
4	35	M	56,124,3,1313
4	35	M	356,124,,1746
4	35	M	356,24,1,148
4	35	M	1356,24,,1842
4	35	M	1356,24,,66
4	35	M	1356,24,,136
4	35	M	1356,4,2,1467
4	35	M	1356,4,2,801
4	35	M	356,4,12,2396
4	35	M	56,34,12,1771
4	35	M	56,134,2,2259
4	35	M	256,134,,1397
4	35	M	256,134,,1397
4	35	M	256,34,1,1952
4	35	M	56,234,1,1827
4	35	M	56,1234,,1551
4	35	M	6,1234,5,1468
4	35	M	6,1234,5,138
4	35	M	6,234,15,1303
4	35	M	26,34,15,1758
4	35	M	126,34,5,2506
4	35	M	126,4,35,1345
4	35	M	26,4,135,2593
4	35	M	6,24,135,1452
4	35	M	16,24,35,955
4	35	M	16,24,35,1451
4	35	M	16,4,235,1772
4	35	M	6,14,235,3970
4	35	M	16,4,235,1219
4	35	M	16,24,35,1531
4	35	M	16,24,35,537
4	35	M	6,24,135,2784
4	35	M	26,4,135,1369
4	35	M	26,14,35,1096
4	35	M	6,14,235,2299
4	35	M	16,4,235,3839
4	35	M	16,24,35,1453
4	35	M	6,124,35,1552
4	35	M	6,124,35,606
4	35	M	36,124,5,1788
4	35	M	36,24,15,1439
4	35	M	236,4,15,1827
4	35	M	1236,4,5,1496
4	35	M	1236,,45,1314
4	35	M	236,1,45,1606
4	35	M	36,1,245,3138
4	35	M	36,,1245,4012
4	35	M	6,3,1245,1857
4	35	M	6,13,245,1948
4	35	M	26,13,45,3684
4	35	M	26,3,145,1146
4	35	M	6,23,145,1557
4	35	M	16,23,45,1651
4	35	M	16,3,245,1191
4	35	M	16,3,245,1853
4	35	M	6,13,245,1276
4	35	M	26,13,45,1637
4	35	M	26,3,145,1304
4	35	M	26,3,145,1985
4	35	M	6,23,145,1201
4	35	M	6,123,45,1073
4	35	M	6,123,45,508
1	14	M	23456,,1,1676
1	14	M	23456,,1,1983
1	14	M	3456,2,1,4041
1	14	M	3456,12,,1421
1	14	M	456,12,3,1694
1	14	M	1456,2,3,1567
1	14	M	1456,,23,1516
1	14	M	456,,123,1790
1	14	M	56,4,123,2262
1	14	M	156,4,23,3866
1	14	M	156,24,3,4066
1	14	M	156,24,3,214
1	14	M	156,24,3,822
1	14	M	156,24,3,223
1	14	M	156,4,23,1484
1	14	M	56,4,123,1583
1	14	M	156,4,23,1635
1	14	M	56,14,23,1383
1	14	M	56,14,23,429
1	14	M	56,4,123,920
1	14	M	456,,123,991
1	14	M	56,4,123,1632
1	14	M	156,4,23,1256
2	14	M	23456,,1,1793
2	14	M	3456,2,1,1158
2	14	M	3456,12,,1314
2	14	M	456,12,3,2146
2	14	M	1456,2,3,1676
2	14	M	1456,,23,1876
2	14	M	456,,123,2859
2	14	M	56,4,123,1126
2	14	M	156,4,23,1211
2	14	M	156,24,3,999
2	14	M	56,124,3,1220
2	14	M	356,124,,1242
2	14	M	356,24,1,1139
2	14	M	356,24,1,769
2	14	M	1356,24,,1082
2	14	M	1356,4,2,1376
2	14	M	356,14,2,1165
2	14	M	356,14,2,1804
2	14	M	1356,4,2,793
2	14	M	1356,24,,1059
2	14	M	356,124,,1205
2	14	M	56,124,3,1996
2	14	M	156,24,3,1421
2	14	M	156,4,23,1091
2	14	M	56,4,123,1084
2	14	M	56,4,123,332
3	14	M	23456,1,,1383
3	14	M	3456,1,2,1621
3	14	M	3456,,12,1207
3	14	M	456,3,12,864
3	14	M	1456,3,2,1306
3	14	M	1456,23,,1294
3	14	M	456,123,,1380
3	14	M	56,123,4,1701
3	14	M	56,23,14,1078
3	14	M	256,3,14,958
3	14	M	1256,3,4,1083
3	14	M	1256,3,4,749
3	14	M	256,13,4,2426
3	14	M	56,13,24,1048
3	14	M	56,3,124,709
3	14	M	156,3,24,1287
3	14	M	156,23,4,1097
3	14	M	56,123,4,1566
3	14	M	456,123,,1218
3	14	M	56,123,4,1213
3	14	M	56,23,14,1554
3	14	M	256,3,14,610
3	14	M	1256,3,4,1170
3	14	M	1256,,34,1077
3	14	M	256,1,34,1022
3	14	M	56,1,234,1158
3	14	M	56,,1234,1094
3	14	M	6,5,1234,1347
3	14	M	16,5,234,1369
3	14	M	16,25,34,1525
3	14	M	6,125,34,1340
3	14	M	36,125,4,1290
3	14	M	36,25,14,1552
3	14	M	236,5,14,1062
3	14	M	1236,5,4,1338
3	14	M	1236,45,,1107
3	14	M	236,145,,946
3	14	M	36,145,2,1263
3	14	M	36,45,12,859
3	14	M	6,345,12,1008
3	14	M	16,345,2,1123
3	14	M	16,2345,,743
3	14	M	6,12345,,838
3	14	M	,12345,6,1130
3	14	M	,2345,16,946
3	14	M	,2345,16,647
3	14	M	2,345,16,666
3	14	M	12,345,6,1138
3	14	M	12,45,36,683
3	14	M	2,145,36,891
3	14	M	,145,236,1163
3	14	M	,45,1236,1012
3	14	M	4,5,1236,918
3	14	M	14,5,236,1264
3	14	M	14,25,36,563
3	14	M	4,125,36,806
3	14	M	34,125,6,723
3	14	M	34,25,16,994
3	14	M	234,5,16,790
3	14	M	1234,5,6,730
3	14	M	1234,,56,635
3	14	M	234,1,56,775
3	14	M	34,1,256,924
3	14	M	34,1,256,909
3	14	M	34,,1256,539
3	14	M	4,3,1256,664
3	14	M	4,13,256,3796
3	14	M	24,13,56,1100
3	14	M	124,3,56,1020
3	14	M	24,13,56,643
3	14	M	24,13,56,285
3	14	M	4,13,256,1092
3	14	M	14,3,256,813
3	14	M	14,23,56,833
3	14	M	4,123,56,1088
3	14	M	4,123,56,1396
3	14	M	,123,456,850
3	14	M	,23,1456,2363
3	14	M	2,3,1456,987
3	14	M	12,3,456,688
3	14	M	12,,3456,691
3	14	M	2,1,3456,608
3	14	M	,1,23456,950
4	14	M	123456,,,700
1	17	M	23456,1,,1829
1	17	M	3456,1,2,1337
1	17	M	3456,,12,1230
1	17	M	3456,,12,8160
1	17	M	456,3,12,691
1	17	M	1456,3,2,980
1	17	M	1456,23,,673
1	17	M	456,123,,849
1	17	M	456,123,,1004
1	17	M	56,123,4,971
1	17	M	56,123,4,3144
1	17	M	56,23,14,858
1	17	M	256,3,14,910
1	17	M	1256,3,4,943
1	17	M	1256,,34,971
1	17	M	123456,,,61
1	17	M	123456,,,73
1	17	M	256,1,34,858
1	18	M	23456,1,,1350
1	17	M	56,1,234,938
1	17	M	123456,,,78
1	17	M	123456,,,63
1	18	M	23456,1,,1207
1	18	M	23456,1,,1336
1	17	M	23456,1,,6111
1	18	M	3456,1,2,1790
1	17	M	3456,1,2,5630
1	18	M	13456,,2,1490
1	18	M	13456,2,,1768
1	18	M	3456,2,1,1631
1	17	M	13456,,2,4638
1	18	M	3456,2,1,1485
1	18	M	23456,,1,1400
1	18	M	123456,,,1234
1	17	M	13456,2,,5391
1	18	M	23456,1,,1767
1	17	M	3456,12,,3286
1	17	M	256,1,34,1006
1	17	M	3456,12,,94
1	18	M	3456,1,2,2886
1	17	M	1256,,34,466
1	17	M	456,12,3,2648
1	17	M	1256,3,4,687
1	18	M	3456,,12,1663
1	18	M	456,3,12,1360
1	18	M	456,3,12,168
1	17	M	456,2,13,2695
1	18	M	1456,3,2,1527
1	17	M	2456,,13,2503
1	17	M	1256,,34,765
1	18	M	1456,23,,1413
1	17	M	2456,1,3,1918
1	18	M	456,123,,3175
2	17	M	23456,1,,788
1	17	M	456,1,23,2431
1	18	M	56,123,4,1480
2	17	M	3456,1,2,1003
1	18	M	56,23,14,2973
1	17	M	456,,123,2297
2	17	M	3456,,12,1268
1	18	M	256,3,14,1103
2	17	M	456,3,12,586
1	17	M	56,4,123,1663
2	17	M	1456,3,2,1416
2	17	M	1456,23,,708
1	17	M	156,4,23,1880
2	17	M	456,123,,896
2	17	M	56,123,4,922
1	17	M	156,24,3,1487
1	18	M	1256,,34,1423
1	18	M	256,1,34,881
1	17	M	56,24,13,1757
2	17	M	156,23,4,2942
1	18	M	56,1,234,1303
2	17	M	56,23,14,781
1	18	M	56,,1234,1336
2	17	M	256,3,14,682
1	17	M	156,24,3,1983
2	17	M	1256,3,4,1043
1	18	M	6,5,1234,872
2	17	M	1256,,34,645
2	17	M	256,1,34,1709
2	18	F	123456,,,25
1	18	M	16,25,34,942
2	18	F	123456,,,8
2	17	M	56,1,234,1146
1	17	M	156,4,23,1925
2	17	M	156,,234,872
1	17	M	56,14,23,3112
2	17	M	156,2,34,718
1	17	M	56,14,23,100
4	18	F	123456,,,3
2	17	M	56,2,134,669
1	17	M	56,14,23,109
1	17	M	56,14,23,151
1	17	M	256,14,3,2360
5	18	F	123456,,,8
1	17	M	256,4,13,2031
5	18	F	123456,,,9
1	17	M	56,24,13,2096
1	17	M	56,24,13,111
1	17	M	56,124,3,1704
1	17	M	356,124,,1576
1	18	M	6,125,34,1403
3	17	M	23456,1,,741
3	17	M	3456,1,2,1066
1	18	M	16,25,34,2212
3	17	M	3456,,12,855
1	18	M	16,25,34,773
3	17	M	456,3,12,873
1	18	M	16,5,234,1062
1	17	M	56,124,3,1880
3	17	M	1456,3,2,1835
1	17	M	123456,,,711
3	17	M	1456,23,,620
1	17	M	156,24,3,1655
1	17	M	23456,1,,1615
3	17	M	456,123,,880
1	18	M	6,15,234,931
3	17	M	56,123,4,871
1	18	M	26,15,34,1078
1	17	M	156,4,23,1671
1	17	M	23456,1,,1143
1	17	M	56,14,23,1209
1	18	M	126,5,34,1098
1	17	M	56,14,23,63
1	17	M	23456,1,,1528
1	17	M	56,14,23,38
3	17	M	156,23,4,800
1	17	M	3456,1,2,1984
3	17	M	156,3,24,958
1	17	M	256,14,3,2551
1	17	M	3456,1,2,1111
1	18	M	126,5,34,949
3	17	M	56,3,124,920
1	17	M	1256,4,3,1423
1	17	M	3456,,12,1687
1	17	M	1256,34,,1080
1	18	M	126,35,4,852
1	17	M	256,34,1,1249
1	17	M	456,3,12,1256
1	17	M	56,234,1,1215
1	17	M	56,234,1,47
1	17	M	1456,3,2,1601
1	18	M	26,135,4,1359
3	17	M	56,13,24,671
1	17	M	56,234,1,440
1	18	M	6,135,24,1423
1	17	M	1456,23,,1269
1	17	M	56,234,1,47
3	17	M	256,13,4,1638
1	17	M	456,123,,1423
3	17	M	1256,3,4,814
1	17	M	56,1234,,1695
1	17	M	56,1234,,200
3	17	M	1256,,34,668
1	17	M	56,123,4,1840
1	17	M	6,1234,5,1410
1	18	M	16,35,24,1336
3	17	M	256,1,34,633
1	17	M	56,23,14,2623
1	18	M	16,235,4,1101
1	17	M	16,234,5,960
1	17	M	256,3,14,1159
1	17	M	16,34,25,1113
1	18	M	6,1235,4,859
3	17	M	256,,134,1824
3	17	M	56,2,134,720
1	17	M	6,34,125,1334
1	17	M	123456,,,23
1	17	M	36,4,125,873
3	17	M	156,2,34,777
1	18	M	46,235,1,1384
1	17	M	1256,3,4,1361
3	17	M	156,,234,812
1	17	M	136,4,25,1005
1	17	M	1256,,34,1176
1	15	M	123456,,,103
1	17	M	256,1,34,1528
1	17	M	136,24,5,1912
1	17	M	123456,,,4
1	17	M	56,1,234,1271
1	17	M	123456,,,4
1	17	M	56,,1234,944
1	15	M	23456,,1,5015
1	17	M	36,24,15,1193
1	17	M	123456,,,5
3	17	M	56,,1234,1090
1	17	M	6,5,1234,1184
1	17	M	123456,,,6
1	17	M	123456,,,5
3	17	M	6,5,1234,753
1	17	M	123456,,,5
1	17	M	6,15,234,1307
1	15	M	23456,,1,2319
1	17	M	123456,,,3
1	17	M	26,15,34,1199
1	17	M	236,4,15,1695
1	15	M	3456,2,1,943
1	17	M	123456,,,5
1	15	M	3456,2,1,880
1	17	M	1236,4,5,1352
3	17	M	6,15,234,694
1	17	M	126,5,34,1517
1	15	M	3456,2,1,768
1	17	M	1236,,45,1015
3	17	M	26,15,34,732
1	17	M	123456,,,4
1	17	M	236,1,45,927
3	17	M	126,5,34,560
1	17	M	126,5,34,2003
1	17	M	123456,,,4
1	15	M	3456,12,,1032
1	17	M	123456,,,5
1	17	M	126,35,4,1118
1	17	M	123456,,,12
1	15	M	23456,1,,3302
1	15	M	456,12,3,1143
1	17	M	123456,,,3
1	17	M	36,1,245,1328
1	17	M	26,135,4,1297
1	17	M	123456,,,5
1	15	M	456,12,3,487
1	17	M	6,135,24,1145
1	17	M	136,,245,1985
1	17	M	136,2,45,1449
3	17	M	126,35,4,669
1	15	M	456,12,3,8
1	15	M	456,12,3,120
1	15	M	23456,1,,4898
1	17	M	123456,,,5
1	17	M	36,12,45,1192
1	15	M	456,2,13,984
1	15	M	456,2,13,328
1	18	M	46,1235,,1061
1	17	M	123456,,,4
1	17	M	6,12,345,1382
1	15	M	3456,1,2,1591
1	15	M	456,2,13,80
1	17	M	6,12,345,62
1	17	M	123456,,,5
1	17	M	123456,,,4
1	15	M	456,2,13,624
1	17	M	123456,,,4
1	17	M	16,2,345,985
1	18	M	6,1235,4,1255
3	17	M	26,35,14,6687
1	18	M	6,1235,4,1975
1	17	M	16,2,345,61
1	17	M	123456,,,4
1	15	M	456,2,13,784
1	17	M	16,2,345,55
1	15	M	3456,,12,1190
1	18	M	6,1235,4,2023
1	17	M	123456,,,4
1	15	M	456,2,13,369
1	17	M	123456,,,5
1	18	M	6,1235,4,3550
1	15	M	456,3,12,878
1	17	M	16,2,345,103
1	17	M	16,2,345,33
2	15	M	123456,,,167
1	17	M	16,2,345,456
2	15	M	23456,1,,951
1	17	M	16,,2345,1719
4	17	M	23456,1,,577
2	15	M	3456,1,2,1088
4	17	M	3456,1,2,751
1	17	M	6,,12345,1585
2	15	M	3456,1,2,720
4	17	M	3456,1,2,130
1	17	M	6,,12345,351
2	15	M	3456,,12,633
1	18	M	6,235,14,867
1	15	M	456,3,12,1607
4	17	M	3456,,12,696
2	15	M	456,3,12,634
2	15	M	456,3,12,169
2	15	M	456,3,12,16
1	17	M	,6,12345,1584
1	18	M	26,35,14,1031
4	17	M	456,3,12,672
1	17	M	,6,12345,391
2	15	M	456,13,2,624
4	17	M	1456,3,2,704
1	17	M	1,6,2345,1279
2	15	M	456,13,2,801
4	17	M	1456,23,,586
2	15	M	456,13,2,656
